 retail_chain_id |      centre_id      | retailer_id |                              name                              
             139 | tuggerah            |       45958 | Connor
             139 | teatreeplaza        |       31109 | Connor
             139 | bondijunction       |       50821 | Connor
             139 | penrith             |       30634 | Connor
             139 | miranda             |       45944 | Connor
             139 | westlakes           |       45768 | Connor
             139 | eastgardens         |       37690 | Connor
             139 | chatswood           |       37666 | Connor
             139 | burwood             |       30741 | Connor
             139 | parramatta          |       50666 | Connor
             139 | knox                |       48581 | Connor
             139 | fountaingate        |       32868 | Connor
             139 | carindale           |       51924 | Connor
             139 | plentyvalley        |       49997 | Connor
             139 | geelong             |       49998 | Connor
             139 | innaloo             |       49781 | Connor
             141 | tuggerah            |       42405 | Sanity
             141 | fountaingate        |        4701 | Sanity
             141 | carindale           |        5289 | Sanity
             141 | marion              |       17258 | Sanity
             141 | teatreeplaza        |       49457 | Sanity
             141 | innaloo             |        1161 | Sanity
             141 | carousel            |        1051 | Sanity
             141 | airportwest         |          42 | Sanity
             141 | belconnen           |       43081 | Sanity
             141 | parramatta          |       32905 | Sanity
             141 | hurstville          |        4087 | Sanity
             141 | geelong             |       34005 | Sanity
             141 | helensvale          |       25522 | Sanity
             141 | teatreeplaza        |        3825 | Sanity
             141 | burwood             |       40129 | Sanity
             141 | strathpine          |         390 | Sanity
             141 | whitfordcity        |       21911 | Sanity
             141 | plentyvalley        |       33570 | Sanity
             141 | northlakes          |       32049 | Sanity 
             141 | marion              |       43514 | Sanity
             141 | burwood             |       22439 | Sanity - Disabled
             141 | galleria            |        2134 | Sanity
             142 | hornsby             |        1483 | SUPRÉ
             142 | penrith             |       24856 | SUPRÉ
             142 | carousel            |       49854 | SUPRÉ 
             142 | doncaster           |       34330 | SUPRÉ
             142 | eastgardens         |       16036 | SUPRÉ 
             142 | westlakes           |       22321 | SUPRÉ
             142 | warringahmall       |       49010 | SUPRÉ
             142 | helensvale          |       25460 | SUPRÉ
             142 | marion              |       17295 | SUPRÉ
             142 | hurstville          |        4104 | SUPRÉ
             142 | northlakes          |       18431 | SUPRÉ
             142 | warrawong           |       21154 | SUPRÉ
             142 | strathpine          |         399 | SUPRÉ
             142 | airportwest         |          28 | SUPRÉ
             142 | chermside           |        1373 | SUPRÉ
             142 | woden               |       51640 | SUPRÉ
             142 | miranda             |       39205 | SUPRÉ
             142 | bondijunction       |       20962 | SUPRÉ
             142 | parramatta          |        4292 | SUPRÉ
             142 | knox                |       48633 | SUPRÉ
             142 | teatreeplaza        |        3743 | SUPRÉ
             142 | carindale           |       51700 | SUPRÉ
             142 | sydney              |       42507 | SUPRÉ
             142 | whitfordcity        |       49675 | SUPRÉ
             142 | kotara              |       31578 | SUPRÉ
             142 | gardencity          |       18904 | SUPRÉ
             142 | fountaingate        |        4616 | SUPRÉ
             142 | liverpool           |        3204 | SUPRÉ
             142 | mtdruitt            |       15888 | SUPRÉ
             142 | tuggerah            |        2523 | SUPRÉ
             142 | geelong             |       34028 | SUPRÉ
             142 | southland           |        3507 | SUPRÉ
             142 | chatswood           |        1817 | SUPRÉ
             142 | plentyvalley        |       34446 | SUPRÉ
             144 | sydney              |       44061 | Georg Jensen
             144 | bondijunction       |       20637 | Georg Jensen
             144 | doncaster           |       35349 | Georg Jensen
             146 | burwood             |         728 | Bijoux
             146 | bondijunction       |       20614 | Bijoux
             146 | parramatta          |       29187 | Bijoux Collection
             146 | penrith             |       35869 | Bijoux Collection
             146 | chatswood           |        1946 | Bijoux
             147 | fountaingate        |        4788 | Goldmark
             147 | whitfordcity        |       21820 | Goldmark
             147 | burwood             |         704 | Goldmark
             147 | hurstville          |        3972 | Goldmark
             147 | tuggerah            |        2508 | Goldmark
             147 | helensvale          |       25399 | Goldmark
             147 | penrith             |       24746 | Goldmark
             147 | belconnen           |       17440 | Goldmark
             147 | knox                |       48724 | Goldmark
             147 | carindale           |        5442 | Goldmark
             147 | southland           |       37903 | Goldmark
             147 | parramatta          |        4382 | Goldmark
             147 | carousel            |        1039 | Goldmark
             147 | teatreeplaza        |        3713 | Goldmark
             147 | mtdruitt            |        5151 | Goldmark
             147 | liverpool           |       28809 | Goldmark
             147 | geelong             |       18021 | Goldmark
             147 | woden               |       49756 | Goldmark
             147 | kotara              |       18659 | Goldmark 
             147 | miranda             |        2872 | Goldmark
             147 | chermside           |        1262 | Goldmark
             148 | liverpool           |       45789 | Sheriton Shoes
             148 | parramatta          |       41049 | Sheriton Shoes
             148 | hornsby             |        1580 | Sheriton Shoes
             148 | hornsby             |       32864 | Sheriton Shoes
             148 | burwood             |       21355 | Sheriton Shoes
             148 | eastgardens         |       21612 | Sheriton Shoes
             148 | chatswood           |       51509 | Sheriton Shoes
             149 | miranda             |       28009 | Payless Shoes
             149 | belconnen           |       17510 | Payless Shoes
             149 | southland           |        3410 | Payless Shoes
             149 | liverpool           |        3253 | Payless Shoes
             149 | burwood             |         802 | Payless Shoes
             149 | woden               |       25737 | Payless Shoes
             149 | parramatta          |        4262 | Payless Shoes
             149 | chermside           |        1217 | Payless Shoes
             149 | warrawong           |         554 | Payless Shoes
             149 | mtdruitt            |        5180 | Payless Shoes
             149 | penrith             |       24811 | Payless Shoes
             149 | plentyvalley        |       33577 | Payless Shoes
             149 | figtree             |       33109 | Payless Shoes
             149 | carousel            |       26351 | Payless Shoes
             149 | hornsby             |        1455 | Payless Shoes
             149 | warringahmall       |       49045 | Payless Shoes
             149 | eastgardens         |        4957 | Payless Shoes
             149 | fountaingate        |        4687 | Payless Shoes
             149 | northlakes          |       18452 | Payless Shoes
             149 | tuggerah            |        2472 | Payless Shoes
             149 | strathpine          |         445 | Payless Shoes
             149 | helensvale          |       51142 | Payless Shoes 
             149 | kotara              |       30774 | Payless Shoes
             149 | gardencity          |       28292 | Payless Shoes
             149 | carindale           |       27125 | Payless Shoes
             149 | hurstville          |        4014 | Payless Shoes
             150 | marion              |       19235 | ZU
             150 | carindale           |       46909 | ZU
             150 | warringahmall       |       49054 | ZU
             150 | sydney              |       42272 | ZU
             150 | teatreeplaza        |        3746 | ZU
             150 | geelong             |       36216 | ZU
             150 | chermside           |       29475 | ZU
             150 | chatswood           |       42779 | ZU
             150 | parramatta          |       38634 | ZU
             150 | bondijunction       |       20971 | ZU
             150 | whitfordcity        |       38581 | ZU
             150 | fountaingate        |       49380 | ZU
             150 | westlakes           |       51984 | ZU
             150 | southland           |       38740 | ZU
             151 | knox                |       48595 | Giordano
             151 | mtdruitt            |       26127 | Giordano
             151 | parramatta          |        4190 | Giordano
             151 | miranda             |       27902 | Giordano
             151 | fountaingate        |       51613 | Giordano
             151 | geelong             |       18000 | Giordano
             151 | eastgardens         |       16024 | Giordano
             151 | burwood             |         733 | Giordano
             151 | chermside           |        1206 | Giordano
             151 | carindale           |        5401 | Giordano
             151 | hornsby             |        1562 | Giordano
             152 | tuggerah            |        2535 | Valleygirl
             152 | parramatta          |       51239 | Valleygirl
             152 | gardencity          |       44893 | Valleygirl
             152 | doncaster           |       49602 | Valleygirl
             152 | airportwest         |       26572 | Valleygirl
             152 | belconnen           |       28175 | Valleygirl
             152 | liverpool           |       32798 | Valleygirl Accessories
             152 | teatreeplaza        |       51621 | Valleygirl
             152 | parramatta          |        4355 | Valleygirl
             152 | chermside           |       15938 | Valleygirl
             152 | southland           |       21107 | Valleygirl
             152 | penrith             |       49855 | Valleygirl Accessories
             152 | warrawong           |       38272 | Valleygirl
             152 | fountaingate        |       49365 | Valleygirl
             152 | carousel            |        1047 | Valleygirl
             152 | plentyvalley        |       45396 | Valleygirl
             152 | knox                |       48640 | Valleygirl
             152 | marion              |       17138 | Valleygirl
             152 | helensvale          |       45620 | Valleygirl
             152 | innaloo             |       47505 | Valleygirl
             152 | whitfordcity        |       21943 | Valleygirl
             152 | eastgardens         |       41417 | Valleygirl
             152 | geelong             |       34030 | Valleygirl
             153 | warrawong           |       40759 | TEMT
             153 | airportwest         |       51128 | TEMT
             153 | sydney              |       42268 | TEMT
             153 | chermside           |       29418 | TEMT
             153 | penrith             |       27635 | TEMT
             153 | knox                |       48638 | TEMT
             153 | carousel            |       34384 | TEMT
             153 | marion              |       19232 | TEMT
             153 | geelong             |       34029 | TEMT
             153 | fountaingate        |       49364 | TEMT
             153 | gardencity          |       18951 | TEMT
             153 | parramatta          |       26641 | TEMT
             153 | chatswood           |       43840 | TEMT
             153 | westlakes           |       51979 | TEMT
             153 | belconnen           |       44563 | TEMT
             153 | hurstville          |       25268 | TEMT
             153 | carindale           |       46917 | TEMT
             153 | tuggerah            |       34240 | TEMT
             153 | kotara              |       42646 | TEMT
             153 | teatreeplaza        |       51818 | TEMT
             154 | tuggerah            |       27498 | Betts
             154 | teatreeplaza        |        3833 | Betts
             154 | doncaster           |       16892 | Betts
             154 | penrith             |       24689 | Betts
             154 | hurstville          |       28238 | Betts 
             154 | bondijunction       |       21224 | Betts 
             154 | knox                |       48646 | Betts
             154 | figtree             |       38406 | Betts
             154 | woden               |       25611 | Betts
             154 | plentyvalley        |       33562 | Betts
             154 | southland           |        3478 | Betts
             154 | hornsby             |       31826 | Betts
             154 | gardencity          |       26369 | Betts
             154 | warringahmall       |       49044 | Betts
             154 | airportwest         |           8 | Betts
             154 | westlakes           |       22350 | Betts
             154 | helensvale          |       30206 | Betts 
             154 | innaloo             |        1135 | Betts
             154 | belconnen           |       17389 | Betts
             154 | geelong             |       18009 | Betts
             154 | miranda             |        3025 | Betts 
             154 | kotara              |       31854 | Betts
             154 | parramatta          |        4258 | Betts 
             155 | parramatta          |        4277 | Bevilles
             155 | mtdruitt            |       46723 | Bevilles
             155 | doncaster           |       33270 | Bevilles
             155 | southland           |        3453 | Bevilles
             155 | geelong             |       18018 | Bevilles
             155 | liverpool           |       28363 | Bevilles
             155 | knox                |       48673 | Bevilles
             155 | teatreeplaza        |       21340 | Bevilles 
             155 | airportwest         |          45 | Bevilles
             155 | fountaingate        |        4727 | Bevilles
             155 | miranda             |       17826 | Bevilles
             155 | penrith             |       27784 | Bevilles
             155 | marion              |       22462 | Bevilles
             156 | sydney              |       42252 | ECCO
             156 | miranda             |       36864 | Ecco
             156 | warringahmall       |       49046 | ECCO Shoes
             156 | hornsby             |       21064 | Ecco Shoes
             156 | chatswood           |       25327 | Ecco Shoes
             156 | tuggerah            |       43351 | ECCO Shoes
             156 | bondijunction       |       21225 | Ecco
             158 | bondijunction       |       20826 | Ojay
             158 | southland           |       21108 | Ojay
             158 | geelong             |       17994 | Ojay
             159 | chermside           |       29472 | Secrets Shhh
             159 | bondijunction       |       42697 | Secrets Shhh
             159 | doncaster           |       35398 | Secrets Shhh...
             159 | kotara              |       31557 | Secrets Shhh...
             159 | sydney              |       42882 | Secrets Shhh
             160 | chatswood           |        1886 | Aquila
             160 | sydney              |       42329 | Aquila 
             160 | parramatta          |       17680 | Aquila
             160 | doncaster           |       35329 | Aquila
             160 | bondijunction       |       44019 | Aquila
             160 | sydney              |       43322 | Aquila L3
             160 | sydney              |       42146 | Aquila
             161 | kotara              |       49789 | Surf Dive n Ski
             161 | bondijunction       |       39365 | Surf Dive n Ski
             161 | eastgardens         |        4886 | Surf Dive n Ski
             161 | hornsby             |        1567 | Surf Dive n Ski
             161 | sydney              |       42095 | Surf Dive n Ski
             161 | belconnen           |       43954 | Surf Dive n Ski
             161 | parramatta          |       26619 | Surf Dive n Ski
             161 | tuggerah            |        2521 | Surf Dive n Ski
             161 | fountaingate        |        4708 | Surf Dive n Ski
             161 | chatswood           |        1825 | Surf Dive n Ski
             161 | warringahmall       |       48987 | Surf Dive n Ski
             161 | miranda             |       52534 | Surf Dive n Ski
             161 | carindale           |       34696 | Surf Dive n Ski
             162 | doncaster           |       33224 | G-Star Raw
             162 | chermside           |       39024 | G-Star Raw
             162 | chatswood           |       37855 | G-Star Raw
             162 | bondijunction       |       30628 | G-Star Raw
             162 | parramatta          |       36217 | G-Star Raw
             163 | fountaingate        |       47433 | Specsavers- Level 2
             163 | southland           |       33625 | Specsavers - Level 3
             163 | warringahmall       |       48867 | Specsavers
             163 | westlakes           |       39137 | Specsavers
             163 | geelong             |       34045 | Specsavers
             163 | knox                |       48766 | Specsavers
             163 | tuggerah            |       25003 | Spec Savers
             163 | airportwest         |       39222 | Specsavers
             163 | miranda             |       38350 | Specsavers
             163 | woden               |       35812 | Specsavers
             163 | chermside           |       36919 | Specsavers
             163 | gardencity          |       18780 | Specsavers
             163 | northlakes          |       33948 | Specsavers
             163 | fountaingate        |        4604 | Spec Savers
             163 | mtdruitt            |       18177 | Specsavers
             163 | northrocks          |       37398 | Specsavers
             163 | belconnen           |       33946 | Specsavers
             163 | marion              |       36618 | Specsavers- Store 1
             163 | carindale           |        5412 | Specsavers
             163 | innaloo             |       42051 | Specsavers
             163 | strathpine          |       37213 | Specsavers
             163 | fountaingate        |       34055 | Specsavers- Level 1
             163 | whitfordcity        |       37007 | Specsavers
             163 | hurstville          |       38862 | Specsavers
             163 | parramatta          |       44321 | Specsavers
             163 | marion              |       52245 | Specsavers- Store 2
             163 | strathpine          |         400 | Spec Savers
             163 | liverpool           |       36485 | Specsavers
             163 | teatreeplaza        |        3779 | Specsavers
             163 | plentyvalley        |       30910 | Specsavers
             163 | carousel            |       36221 | Specsavers
             163 | kotara              |       28504 | SpecSavers
             163 | hornsby             |       39374 | Specsavers
             163 | eastgardens         |       36117 | Specsavers 
             163 | bondijunction       |       37629 | Specsavers
             163 | helensvale          |       26063 | Specsavers
             163 | burwood             |       37426 | Spec Savers
             163 | penrith             |       36949 | Specsavers
             163 | southland           |       16856 | Specsavers - Level 1
             164 | helensvale          |       25464 | The Athlete's Foot
             164 | southland           |        3558 | The Athlete's Foot
             164 | plentyvalley        |       33509 | The Athlete's Foot
             164 | teatreeplaza        |        3745 | The Athlete's Foot
             164 | kotara              |       18639 | The Athlete's Foot
             164 | doncaster           |       35370 | The Athlete's Foot
             164 | hurstville          |       21975 | The Athlete's Foot
             164 | belconnen           |       17380 | The Athlete's Foot
             164 | eastgardens         |        4953 | The Athlete's Foot
             164 | westlakes           |       22364 | The Athlete's Foot
             164 | miranda             |        3019 | The Athlete's Foot
             164 | chatswood           |        1785 | The Athlete's Foot
             164 | liverpool           |        3220 | The Athlete's Foot
             164 | burwood             |         730 | The Athlete's Foot
             164 | bondijunction       |       23541 | The Athlete's Foot
             164 | carousel            |        1043 | The Athlete's Foot
             164 | gardencity          |       20394 | The Athlete's Foot
             164 | hornsby             |        1501 | The Athlete's Foot
             164 | fountaingate        |        4640 | The Athlete's Foot
             164 | airportwest         |       40435 | The Athlete's Foot
             164 | penrith             |       24865 | The Athlete's Foot
             164 | parramatta          |       45898 | The Athlete's Foot
             164 | knox                |       48645 | The Athlete's Foot
             164 | carindale           |        5415 | The Athlete's Foot
             164 | northlakes          |       32098 | The Athlete's Foot
             164 | warringahmall       |       49043 | The Athlete's Foot
             164 | marion              |       17199 | The Athlete's Foot
             164 | whitfordcity        |       21935 | The Athlete's Foot
             164 | tuggerah            |        2447 | The Athlete's Foot
             164 | chermside           |        1212 | The Athlete's Foot
             164 | woden               |       25599 | The Athlete's Foot
             166 | centrepoint         |       21435 | 010 Maternity
             167 | chermside           |       29326 | 1001 Optical Centre
             167 | eastgardens         |       18172 | 1001 Optical
             167 | kotara              |       33721 | 1001 Optical
             167 | bondijunction       |       21256 | 1001 Optical
             167 | hornsby             |       32308 | 1001 Optical
             167 | mtdruitt            |       26117 | 1001 Optical
             167 | doncaster           |       36645 | 1001 Optical
             167 | parramatta          |        4356 | 1001 Optical 
             167 | burwood             |         756 | 1001 Optical Centre
             168 | kotara              |       37904 | 1st Choice Liquor Superstore
             168 | northrocks          |       33389 | 1st Choice Liquor Superstore
             169 | airportwest         |       37116 | $2 Megamart 
             170 | whitfordcity        |       21736 | 3 Mobile
             170 | eastgardens         |       30274 | 3 (Kiosk)
             170 | parramatta          |       36499 | 3 
             170 | innaloo             |       24963 | 3 Mobile
             170 | bondijunction       |       34438 | 3 Kiosk
             170 | doncaster           |       18401 | 3 Shop
             170 | carousel            |       39406 | 3 Store
             170 | belconnen           |       28033 | 3 Kiosk
             170 | northlakes          |       22015 | 3 Shop
             170 | eastgardens         |       18173 | 3
             170 | belconnen           |       35868 | 3 
             170 | mtdruitt            |        5226 | 3 Mobile Kiosk
             170 | woden               |       35818 | 3 Kiosk
             170 | penrith             |       36407 | 3
             170 | penrith             |       30635 | 3 Mobile
             171 | sydney              |       42743 | 360 Bar & Dining
             171 | centrepoint         |       26865 | 360 Bar and Dining
             173 | teatreeplaza        |        3752 | 42nd Street Cafe
             174 | woden               |       25665 | 4 Corners Framing Gallery
             175 | kotara              |       33915 | 50-50 Skate
             176 | centrepoint         |       26900 | 52 Pearls
             177 | doncaster           |       35855 | 55 Degrees Bar+Lounge
             178 | teatreeplaza        |        3829 | 5 Star Alterations
             178 | marion              |       17323 | 5 Star Alterations
             179 | mtdruitt            |       20015 | 7 Eleven
             180 | chatswood           |       30442 | Premium Hand Car Wash
             182 | eastgardens         |        5023 | A1 Deli Delights
             183 | toombul             |         348 | Aapt Cellular One
             184 | eastgardens         |       38091 | Abbey Engraving and Gifts
             184 | miranda             |        2790 | Abbey Engraving and Gifts
             185 | helensvale          |       44095 | ABC Shop
             185 | southland           |        3562 | ABC Shop
             185 | penrith             |       24672 | ABC Shop
             185 | miranda             |        2842 | ABC Shop
             185 | marion              |       17280 | ABC Shop
             185 | carousel            |         910 | ABC Shop
             185 | eastgardens         |       16222 | ABC Shop
             185 | geelong             |       42761 | ABC Shop
             185 | northlakes          |       43794 | ABC Shop
             185 | bondijunction       |       37437 | ABC Shop
             185 | teatreeplaza        |        3770 | ABC Shop
             185 | woden               |       39059 | ABC Shop 
             185 | chermside           |        1364 | ABC Shop
             185 | carindale           |        5443 | ABC Shop
             185 | tuggerah            |       25031 | ABC Shop
             185 | doncaster           |       44939 | ABC Shop
             185 | hornsby             |        1601 | ABC Shop 
             185 | knox                |       48482 | ABC Shop
             185 | burwood             |         725 | ABC Shop
             185 | warringahmall       |       48933 | ABC Shop
             185 | fountaingate        |       49901 | ABC Shop
             185 | gardencity          |       18953 | ABC Shop
             186 | hurstville          |       14928 | ABIS Tax
             187 | toombul             |         269 | Abra Kebab
             188 | fountaingate        |       17810 | ABS Auto Brake Service
             189 | carousel            |       36443 | Absolutely
             190 | tuggerah            |       34239 | Absolute Thai
             191 | burwood             |       27998 | Abyss Clothing
             192 | whitfordcity        |       21740 | Acacia Flower Shop
             194 | hurstville          |       32811 | Accessories Kingdom- Level 2
             194 | liverpool           |       32668 | Accessories Kingdom
             194 | parramatta          |       32890 | Accessories Kingdom
             194 | hurstville          |       49841 | Accessories Kingdom- Level 1
             194 | warringahmall       |       49112 | Accessories Kingdom
             194 | miranda             |       25942 | Accessories Kingdom & Communication
             196 | parramatta          |       26575 | Acu Power
             196 | mtdruitt            |       24896 | Acupower
             197 | tuggerah            |       37074 | Acupuncture Massage King
             198 | doncaster           |       35016 | Adairs
             198 | belconnen           |       17373 | Adairs
             198 | gardencity          |       18705 | Adairs
             198 | westlakes           |       41008 | Adairs
             198 | knox                |       48710 | Adairs
             198 | warringahmall       |       49078 | Adairs 
             198 | bondijunction       |       51031 | Adairs
             198 | eastgardens         |       15995 | Adairs
             198 | parramatta          |       16651 | Adairs
             198 | chermside           |        1335 | Adairs
             198 | marion              |       17249 | Adairs
             198 | fountaingate        |       20378 | Adairs
             198 | whitfordcity        |       21743 | Adairs
             198 | penrith             |       26470 | Adairs
             198 | fountaingate        |        4692 | Adairs
             198 | burwood             |         821 | Adairs
             198 | carindale           |       46887 | Adairs
             198 | carousel            |         956 | Adairs
             198 | miranda             |        2781 | Adairs
             198 | liverpool           |        3152 | Adairs
             198 | teatreeplaza        |        3703 | Adairs
             198 | innaloo             |       26774 | Adairs
             198 | northlakes          |       32090 | Adairs 
             198 | tuggerah            |        2538 | Adairs
             198 | southland           |        3529 | Adairs
             199 | doncaster           |       34313 | Adairs Kids
             199 | carindale           |       46888 | Adairs Kids
             200 | hurstville          |        3922 | Adams Apple
             200 | westlakes           |       22329 | Adams Apple
             202 | westlakes           |       22266 | Adelaide Bank ATM
             202 | westlakes           |       22276 | Bendigo Bank
             203 | sydney              |       42549 | Adidas Originals
             203 | marion              |       52128 | Adidas
             203 | doncaster           |       33794 | Adidas
             203 | chermside           |       43860 | adidas 
             203 | warringahmall       |       49928 | Adidas
             203 | carindale           |       48259 | Adidas
             204 | parramatta          |        4244 | Advance Beauty & Bodycare
             205 | northrocks          |        2602 | Advance Photo Image Centre
             205 | northrocks          |       40483 | Advance Photo & Image Centre
             206 | hornsby             |        1636 | Advance Skin Day Spa
             209 | warrawong           |       19270 | A.F.M Phones
             210 | bondijunction       |       31838 | Afro Funk
             211 | sydney              |       42522 | Arthur Galan AG 
             211 | doncaster           |       35331 | Arthur Galan AG Men
             211 | bondijunction       |       29093 | Arthur Galan AG
             211 | doncaster           |       35337 | Arthur Galan AG Women
             213 | whitfordcity        |       27334 | AHG Dealer
             218 | burwood             |         709 | Alan Coban
             218 | bondijunction       |       20898 | Alan Coban 
             219 | doncaster           |       35312 | Alannah Hill
             219 | bondijunction       |       20598 | Alannah Hill
             220 | centrepoint         |        2703 | Alan Pinkus Shoes
             221 | mtdruitt            |       24897 | Ala Sultan Middle Eastern Cuisine
             222 | sydney              |       42219 | A La Turko
             223 | strathpine          |       22997 | ALDI
             223 | miranda             |       17824 | ALDI
             223 | hurstville          |       15971 | ALDI
             223 | airportwest         |       20862 | ALDI
             223 | penrith             |       52007 | ALDI
             223 | hornsby             |       19258 | ALDI
             223 | belconnen           |       43414 | ALDI
             223 | fountaingate        |       24069 | ALDI
             223 | northrocks          |       31470 | ALDI
             223 | plentyvalley        |       33618 | ALDI
             223 | chatswood           |       33648 | ALDI
             223 | helensvale          |       26038 | ALDI
             223 | southland           |       36884 | ALDI
             223 | carindale           |       22045 | ALDI
             223 | tuggerah            |       26092 | ALDI
             223 | northlakes          |       21523 | ALDI 
             223 | warrawong           |       49951 | ALDI
             224 | doncaster           |       35391 | ALDO
             224 | sydney              |       42130 | ALDO
             224 | chatswood           |       24480 | ALDO
             224 | bondijunction       |       38291 | ALDO
             225 | kotara              |       18640 | Alexander Hughes
             225 | tuggerah            |       25019 | Alexander Hughes
             226 | parramatta          |       51044 | Alexander Jewellers and Watchmaker
             226 | northrocks          |        2607 | Alexander Jewellers & Watchmaker
             227 | southland           |        3313 | Ali Baba
             227 | penrith             |       26701 | Ali Baba
             227 | tuggerah            |        2519 | Ali Baba
             227 | belconnen           |       17375 | Ali Baba
             227 | knox                |       48659 | Ali Baba
             227 | fountaingate        |        4583 | Ali Baba
             227 | hurstville          |        4076 | Ali Baba
             227 | hornsby             |        1415 | Ali Baba
             227 | mtdruitt            |        5078 | Ali Baba
             227 | woden               |       25577 | Ali Baba
             227 | warringahmall       |       49018 | Ali Baba
             227 | liverpool           |        3243 | Ali Baba
             228 | galleria            |        2000 | Ali Barber Mens Hairstylist
             229 | liverpool           |        3230 | Alison Jewellers
             230 | hornsby             |        1551 | Allan's Mens Hairdressing
             230 | chatswood           |        1750 | Allan's Men's Hairdressing
             230 | kotara              |       45994 | Allans Mens Hairdressing
             232 | hurstville          |        4085 | All Care Shoe Repairs
             234 | whitfordcity        |       21744 | All Occasions Cards and Gifts
             235 | innaloo             |        1150 | Allphones
             235 | galleria            |        2007 | Allphones
             235 | carousel            |         966 | Allphones
             235 | fountaingate        |       27739 | Allphones
             235 | westlakes           |       22379 | Allphones
             235 | penrith             |       24675 | Allphones
             235 | hurstville          |        4070 | Allphones
             235 | whitfordcity        |       21745 | Allphones
             235 | teatreeplaza        |        3755 | Allphones
             235 | mtdruitt            |       21145 | Allphones
             235 | parramatta          |        4389 | Allphones
             235 | carindale           |        5354 | Allphones
             235 | knox                |       48744 | Allphones
             235 | marion              |       17164 | Allphones
             235 | eastgardens         |       37982 | Allphones
             235 | liverpool           |       28364 |  Allphones 
             235 | southland           |       26965 | All Phones
             236 | hornsby             |        1695 | All Smiles Dentistry
             237 | strathpine          |       44986 | All Sports Health Clubs
             239 | belconnen           |       43949 | Ally Fashion 
             239 | fountaingate        |       49350 | Ally Fashion
             239 | chermside           |       29329 | Ally Fashion
             239 | gardencity          |       44573 | Ally Fashion
             239 | mtdruitt            |       39796 | Ally Fashion
             239 | carousel            |       43253 | Ally Fashion
             239 | geelong             |       51016 | Ally Fashion 
             239 | carindale           |       17769 | Ally Fashion
             239 | westlakes           |       51975 | Ally Fashion
             239 | burwood             |       43692 | Ally Fashion
             239 | northlakes          |       18426 | Ally Fashion
             239 | whitfordcity        |       44153 | Ally Fashion
             239 | strathpine          |       19484 | Ally Fashion
             239 | knox                |       51949 | Ally Fashion
             239 | airportwest         |       44849 | Ally Fashion
             239 | helensvale          |       42348 | Ally Fashion
             239 | liverpool           |       28810 | Ally Fashion
             240 | airportwest         |          64 | Al's Pizza
             241 | eastgardens         |       30285 | Alterations 4 U
             241 | eastgardens         |       52739 | 4U Alterations
             243 | doncaster           |       35854 | Alterations Now
             243 | airportwest         |       18312 | Alterations Now
             244 | sydney              |       42278 | Alterations Studio
             245 | fountaingate        |       23931 | Alter It Clothing Alterations
             245 | knox                |       48776 | Alter it Clothing Alterations
             246 | marion              |       17263 | Alternative U
             247 | tuggerah            |       26213 | Alyttle Beauty
             248 | carousel            |        1010 | Rebel Sport (Woolworths)
             249 | airportwest         |          85 | Amcal
             249 | westlakes           |       22293 | Amcal 
             249 | warrawong           |         590 | Amcal
             251 | penrith             |       24677 | American Express Foreign Exchange
             251 | teatreeplaza        |       51463 | American Express Foreign Exchange
             251 | bondijunction       |       34651 | American Express Foreign Exchange
             251 | carousel            |       17772 | American Express Foreign Exchange
             252 | chermside           |       29331 | American Nail Salon
             252 | eastgardens         |       16235 | American Nail Salon
             252 | tuggerah            |       20346 | American Nails
             252 | hurstville          |       33090 | American Nails
             252 | northrocks          |       16548 | American Nail Salon
             252 | mtdruitt            |       26088 | Dazzling Nails
             252 | warringahmall       |       48903 | American Nails
             253 | toombul             |         356 | Amies
             256 | toombul             |         377 | A.m. Webster/v. Shumelin (dentist)
             258 | northrocks          |       31032 | AMZ Alterations
             259 | chatswood           |       31037 | Anaki
             261 | bondijunction       |       21243 | Andreys Jewellers
             262 | strathpine          |       23250 | Angelfield
             264 | belconnen           |       17377 | Angkor What
             265 | marion              |       17224 | Angs Coffee & Special Teas
             266 | fountaingate        |        4790 | Angus & Coote - Level 2
             266 | eastgardens         |       47335 | Angus & Coote
             266 | kotara              |       18657 | Angus & Coote
             266 | geelong             |       34040 | Angus & Coote
             266 | warrawong           |         605 | Angus & Coote
             266 | mtdruitt            |       25916 | Angus & Coote
             266 | marion              |       24152 | Angus & Coote
             266 | woden               |       25595 | Angus & Coote
             266 | northlakes          |       32092 | Angus & Coote 
             266 | southland           |       36067 | Angus & Coote
             266 | helensvale          |       26064 | Angus & Coote
             266 | chermside           |        1288 | Angus & Coote
             266 | westlakes           |       51981 | Angus & Coote
             266 | sydney              |       42279 | Angus & Coote
             266 | liverpool           |        3264 | Angus & Coote
             266 | knox                |       48722 | Angus & Coote
             266 | carousel            |        1017 | Angus & Coote
             266 | whitfordcity        |       21804 | Angus & Coote
             266 | doncaster           |       35387 | Angus & Coote
             266 | warringahmall       |       49088 | Angus & Coote
             266 | centrepoint         |        2724 | Angus & Coote
             266 | miranda             |        2879 | Angus & Coote
             266 | strathpine          |         465 | Angus & Coote
             266 | belconnen           |       17376 | Angus & Coote
             266 | hornsby             |       26105 | Angus & Coote
             266 | fountaingate        |        4613 | Angus & Coote - Level 1
             266 | teatreeplaza        |       34319 | Angus & Coote
             266 | tuggerah            |        2497 | Angus & Coote
             266 | parramatta          |        4217 | Angus & Coote
             266 | carindale           |       42437 | Angus & Coote
